doc_id,lemma,supersense,matched_verb,verb_type,sentence
momaday1968,rooster,noun.animal,warn,agency,The rooster warned him at once of what the soldiers I meant to do and gave him the spur from its right leg .
momaday1968,cat,noun.animal,say,agency,"I mean , do you have idea what that cat said ?"
momaday1968,horse,noun.animal,decide,agency,"And when they got right in the middle of the river , that crazy horse just decided to lie down and that old man fell off in the river ."
momaday1968,bear,noun.animal,leave,agency,"The ground on either side sloped sharply down to a broad ravine and the edge of the timber beyond , and he saw the scored earth where the bear had left the rock and gone sliding down , and the swath in the brush of the ravine ."
momaday1968,bear,noun.animal,know,agency,"The bear knew he was coming , knew better than he how close he was , was even now watching him from the wood , waiting , but still he must make no sound of hurry ."
steinbeck1939,leaf,noun.plant,join,agency,"Beyond the fence , the corn lay beaten down by wind and heat and drought , and the cups where leaf joined stalk were filled with dust ."
steinbeck1939,turtle,noun.animal,say,agency,"“ An old turtle , ” he said ."
steinbeck1939,duck,noun.animal,say,agency,""" Now duck ! "" said Muley ."
steinbeck1939,chicken,noun.animal,leave,agency,The few chickens had left the yard to hide in the tool shed from the sun .
steinbeck1939,pig,noun.animal,say,agency,""" "" Not countin ' what chickens is left , an ' two pigs , "" said Noah ."
steinbeck1939,cat,noun.animal,say,agency,"“ A ol hell - cat , ” he said ."
steinbeck1939,crop,noun.plant,change,agency,And the crops changed .
steinbeck1939,orchard,noun.plant,see,experience,""" Christ Almighty , with all this stuff a - growin ' : orchards , grapes , vegetables - I seen it ."
steinbeck1939,grape,noun.plant,say,agency,"The Grapes of Wrath 339 a a “ Guess they smelled the cookin ' , ” said Ma ."
steinbeck1939,root,noun.plant,resist,experience,"Behind the fruitfulness are men of understanding and knowledge and skill , men who experiment with seed , end- lessly developing the techniques for greater crops of plants whose roots will resist the million enemies of the earth : the molds , the insects , the rusts , the blights ."
steinbeck1939,cherry,noun.plant,eat,agency,"Black cherries and red cherries , full and sweet , and the birds eat half of each cherry and the yellowjackets buzz into the holes the birds made ."
steinbeck1939,bird,noun.animal,eat,agency,"Black cherries and red cherries , full and sweet , and the birds eat half of each cherry and the yellowjackets buzz into the holes the birds made ."
sterchi1988,mare,noun.animal,try,agency,It was n't until a Freiberg mare tried to jump out of her harness with a loud whinny that life returned to that Sunday night .
sterchi1988,dog,noun.animal,try,agency,"He had hardly set foot in the farmyard when he was lying on his back in the dirt , with an Alpine dog on top of him trying to lick the moustache off his face with its rough flannel of a tongue ."
sterchi1988,calf,noun.animal,lose,both,"The calf lost its balance repeatedly , but it kept picking itself up again , like a prize - fighter , no sooner down than up again , more and more confident on its shaky legs ."
sterchi1988,cow,noun.animal,wish,agency,Ridiculously spoiled that proud cow had been . Had n't he tried to guess her every cow wish from those gloopy eyes ?
sterchi1988,calf,noun.animal,leave,agency,He cautiously milked out what the calf had left : half a pail .
sterchi1988,cow,noun.animal,exist,both,"Ambrosio had never seen a bigger , stronger cow than Blösch , it had never even occurred to him that such a cow might exist ."
sterchi1988,cattle,noun.animal,change,agency,"But in quiet , rather dull markets , Bologna cattle changed hands at little over contract prices , and Foreman Krummen pulled roughly at her halter and swore , while weigher Krähenbühl jabbed at the cow 's skinny belly with his wad of papers and said , ' Yah , move , you stupid cow ! '"
sterchi1988,dandelion,noun.plant,leave,agency,"Knuchel clover grew on richly fertilized soil , and when it was forked into the cribs , fat and juicy and with dewy dandelion leaves in amongst it , the cows did n't need a second invitation ."
sterchi1988,cow,noun.animal,do,agency,What do cows do in the evening ?
sterchi1988,calf,noun.animal,do,agency,"He sipped the last of his coffee , got to his feet , picked up his hat and asked : ' Could I take a quick peek at your cowshed and see how the calf 's doing ? ' ' Yes , all right . '"
sterchi1988,mouser,noun.animal,say,agency,"Steel - blue eyes , dimmed by alcohol , studied Ambrosio , and while the hand slowly closed again and turned onto its palm , the field - mouser said : a 83 ' Upon your belly you shall go , and dust you shall eat all the days of your life ! '"
sterchi1988,milker,noun.animal,say,agency,"' Yes , Knuchel 's cut - price milker , ' said another ."
sterchi1988,mouser,noun.animal,try,agency,There was more laughter and grinning when the field - mouser tried once more to get up .
sterchi1988,mouse,noun.animal,do,agency,"And after he 'd asserted that while everyone knew which farmer produced the biggest calves , only he , the field - mouser could say where the mice did best for a living , he took his paws off the shoulders of Luigi and Ambrosio and roared : ' You should all sacrifice a golden mouse for every farm in the village , because there 's a plague of them on you all ! '"
sterchi1988,mouser,noun.animal,do,agency,"The young farmer knocked his hands together as though to remove clinging particles of dirt , and said : “ That Spaniard struts about on our land as though it belonged to him , just like the field - mouser does . '"
sterchi1988,cow,noun.animal,do,agency,That cow earlier did something to me .
sterchi1988,cow,noun.animal,try,agency,The cow tries to free her head .
sterchi1988,animal,noun.animal,refuse,both,"And the axe splinters the obtuse head , the brains squirt out , and every second animal refuses to lie down ."
sterchi1988,cow,noun.animal,leave,agency,' We 're not having our cows leave the shed in the filthy condition of the Boden farmer 's animals .
sterchi1988,cow,noun.animal,do,agency,"After a while , he pointed at the herd with his whip , and observed to Ruedi : ' The clover looks so fine , you would n't mind being a steer yourself for a while , and biting into that , but what do those cows do ?"
sterchi1988,cow,noun.animal,do,agency,And so does the cow .
sterchi1988,cow,noun.animal,eat,agency,"‘ For Christ 's sake now , ' laughed Knuchel , ' were our learned professors unaware that what a cow eats goes into her belly ? '"
sterchi1988,mouser,noun.animal,offer,agency,"The field - mouser offered no insult , no hint , however tiny , of self - defence , he simply left , with such intangible sublimity that the customers at the Ox were left staring in perplexity at the door after it had closed behind him , before realizing that they had wasted their words ."
sterchi1988,cow,noun.animal,eat,agency,"As though his hayloft had n't been swept bare for at least two weeks now , but was still full to the rafters of last season 's hay , he thought , appalled : Am I going to let his sorry cows eat my hay ? Gfeller , raising the glass to his mouth , but then straightaway putting it down on the table again , and scratching his ear , continued : ' With that ox last autumn , you know , we came to an agreement pretty quickly , and I remember saying to my wife at the time , that Hans Knuchel 's a nice fellow to do business with , that 's what I said ."
sterchi1988,cow,noun.animal,produce,agency,"Yes , the best cow in the village , and they could n't produce one like her from their sheds , no , they only had large cattle units !"
sterchi1988,cow,noun.animal,do,agency,"When something touches him , like that glass cow did just now , he suddenly changes colour , explodes , can only rant and hop and swear ."
sterchi1988,hen,noun.animal,choose,both,"Given the choice : undernourishment and cold out of doors , or plentiful grub in a cage , hens would choose freedom ."
sterchi1988,cow,noun.animal,destroy,both,That cow destroyed my tools .
sterchi1988,calf,noun.animal,say,agency,"And calves , said Huber . - Bit on the skinny side , mind ."
sterchi1988,meat,noun.animal,tell,experience,"No meat on them anywhere . - Now do n't tell me you would n't ... - Oh , it 's all claptrap anyway ."
sterchi1988,cow,noun.animal,forget,agency,"But even on the Boden farm pasture , that was not enough to make the cows forget their reduced rations : and clover , lucerne and dandelion still spiced the air ."
sterchi1988,cow,noun.animal,eat,agency,"The cows were eating their way towards the fence that ran alongside the village road , but they were uncommonly close together ."
sterchi1988,cow,noun.animal,manage,agency,"What he 'd never been able to do on his own , those cows would manage for him ."
sterchi1988,dog,noun.animal,think,agency,What lying dog thought up that one ?
sterchi1988,calf,noun.animal,lose,both,"the calf lost the ground under its feet , it squirmed , its neck shook , its tongue frothed , it kicked and screamed ."
sterchi1988,calf,noun.animal,see,experience,Those calves never saw grass in their lives .
sterchi1988,cow,noun.animal,eat,agency,"The things a cow will eat , eh ?"
sterchi1988,bull,noun.animal,upset,experience,"Since its centre of gravity was actually below the surface of the road , no raging bull could upset it ."
sterchi1988,plant,noun.plant,do,agency,"As though the machines were there to show off with , but that 's how they are , no idea what a plant like that can do , now he 's looking like a monkey bit him , and he 's cold ."
sterchi1988,cow,noun.animal,say,agency,"But oh , I have oh - nly myself to blame , said the cow , when she had to cart her own dung out into the fields ."
sterchi1988,cow,noun.animal,happy,experience,"The lad 's not hungry , and another laugh between mouthfuls of beer , the farmer made his cows so happy , gave them all a little tranny , and Piccolo keeps missing the fly on the wall , rats , missed it again !"
sterchi1988,cow,noun.animal,say,agency,What does the cow say when she gets artificial insemination for the first time ?
sterchi1988,cow,noun.animal,say,agency,"The farmer did n't believe it either , so he went and hid himself up in the hayloft on top of the cowshed , this was on Christmas Eve , and he 's lying up there , and then suddenly this one cow says to the other , she 'd have to be yoked up in three days because she 'd be taking the farmer down to the churchyard , feet first ."
sterchi1988,cow,noun.animal,lose,both,"Hügli smooths his hair , it 's not as though we were paid for it , and now that Fernando 's going to the tripery , and it is n't till a cow 's lost her tail that she realizes what it was worth to her , and where 's it all going to end ?"
sterchi1988,pig,noun.animal,do,agency,"They do n't overflow , the way pigs do ."
sterchi1988,sow,noun.animal,try,agency,"A sow that 's still at large climbs up on top of a dead one , tries to get her front feet onto the wall on the open side of the killing bay ."
sterchi1988,pig,noun.animal,try,agency,"Climb up the side wall , like the pig tried to do just now ."
sterchi1988,pig,noun.animal,try,agency,"In the corner , the castrated pig 's still trying ."
sterchi1988,piglet,noun.animal,prove,both,The squealing pink piglets proved elusive .
sterchi1988,cow,noun.animal,know,agency,"It was as though this cow knew about her ancestors , understood that she herself could only be a pale reflection of the mighty aurochs , who with his curved , arm - length horns had established a dominion that stretched from the bright woods and rich parkland of central Europe as far as the distant heart of China , an empire on which the sun seldom set , and that neither the treacherous Asian yak nor the sullen gaur had been able to take away from him ."
sterchi1988,cow,noun.animal,understand,both,"It was as though this little cow understood the scorn and contempt that had been 350 levelled at her subjugated species since that time , but as though she could still just hear , from the very back of her skull , from where the extended marrow began , and the cerebellum , a vague rushing , a softened roar that filled her head as the sound of the sea fills the dry shell , and that could be none other than the echo of her ancestors ' hoofbeats as they thundered across the steppes , like storm clouds , in their great herds , and it was as though this rushing and roaring showed itself unmistakably in the humility in the eyes of the little cow ."
sterchi1988,animal,noun.animal,lose,both,"He drank reverently , and if an animal loses a great deal of blood , and is unable to replace it quickly enough , its life may be saved if it is injected with the blood of another animal ."
maron1986,rabbit,noun.animal,discover,both,"Wild rabbits had discovered his tulips and every morning when he came to look at them , he found a few stems without flowers ."
varley1984,tree,noun.plant,produce,agency,"Each tree produced only one seed at a time , and when it reached maturity it exploded like a cannon shot ."
varley1984,plant,noun.plant,say,agency,""" Whatever was inside , the plants like it , "" Gaby said ."
varley1984,worm,noun.animal,know,agency,How do the worms know not to eat you ? ” Cirocco laughed .
varley1984,vine,noun.plant,exist,both,"There were no grasses , and what vines existed were parasitic , 238 1 1 1 240 John Varley rooting in the tree trunks ."
varley1984,tree,noun.plant,provide,agency,"The builders designed this large animal as a habitat for the trees , and in turn the trees provide habitats for smaller animals , and probably for the angels ."
varley1984,egg,noun.animal,contain,agency,"Each egg I release contains the seeds of a million species , such as the electronic plants ."
piercy1976,pigeon,noun.animal,do,agency,The pigeon did it .
piercy1976,shark,noun.animal,do,agency,""" "" Do you control the weather ? "" "" The sharks did in the 1990s - pass the term ."
piercy1976,rabbit,noun.animal,say,agency,""" "" When I was little , that was my favorite story , "" Jack- 131 For EACH 3 nove rabbit said ."
piercy1976,rabbit,noun.animal,complain,agency,"They 've been slinging about it all week , "" Jack- 265 rabbit complained , knotting his hand in his curly hair ."
piercy1976,animal,noun.animal,eat,agency,Other animals will eat .
piercy1976,weed,noun.plant,heal,agency,"She shut it , then after a moment said , "" My grandmother knew weeds to heal with ."
dodge1983,coyote,noun.animal,eat,agency,"But nobody could understand why he built them , for Tiny and Granddaddy did n't run any stock , and since coyotes had eaten the Bollen brothers out of the sheep business two years before , none of their immediate neigh- bors did either ."
dodge1983,duck,noun.animal,say,agency,""" A baby duck , I think , "" Tiny said , and went on to explain how and where he 'd found the bird while his Granddaddy examined it , peer- 42 The Great Checker Showdown of ' 78 ing down close and occasionally prodding it with a gnarled finger , muttering to himself , "" Hardly alive except for a heartbeat , and even that 's ragged . """
dodge1983,duck,noun.animal,see,experience,""" "" Better hope that duck do n't see it , "" Willis mumbled , watching as Fup speared the last few flecks of barley ."
bergon1993,dog,noun.animal,know,agency,"He 'd been expecting Straightgut Leo to show up any day to help him in the gardens , but the dogs knew the old hermit and would not be so unremitting in their machine - gun barks ."
bergon1993,dog,noun.animal,alert,experience,"After vespers , the dogs alerted Brother S to the distant , four- cycle whine of a rapidly revolving Volkswagen engine ."
bergon1993,coyote,noun.animal,say,agency,He trusted only the wild horse said to eat from his hand and the coyotes said to scratch at his door at night .
bergon1993,dog,noun.animal,recognize,both,He knew Brother S must 've woken when the dogs barked briefly at his arrival until they recognized the truck and resumed their customary silence .
bergon1993,eagle,noun.animal,do,agency,"Brother Luke 's grave , visible from where Brother S sat , was a bizarre memento mori worthy of Jeremy Taylor in Holy Dying or John Donne in his Devotions , books St. Ed had made Brother S stop read- ing , with their horrifying seventeenth - century accounts of human fragility , evident in all the seemingly minor things that could kill a person : a raisin , a feather , a load of undigested meat , an oys- ter ( eaten ) or a turtle ( dropped on one 's skull , as an eagle did to Aeschylus ) , a pin , a hair pulled and gangrened , a stone tripped over , and , most shockingly , a little vapor - a vapor not forced but breathed - the stink of a mist , the emission of a cloud , the aspect of a star ."
bergon1993,bee,noun.animal,know,agency,""" "" The bees do n't know what day of the week it is , "" Brother S replied ."
bergon1993,turtle,noun.animal,lose,both,The turtles were losing weight and dying .
wilhelm1976,dinosaur,noun.animal,know,agency,""" No more than the dinosaurs knew how to stop their own extinction ."
wilhelm1976,offspring,noun.animal,survive,both,By the fifth generation no offspring survived longer than an hour or two .
wilhelm1976,crop,noun.plant,fail,both,""" The corn crop has failed , as pre- dicted ."
wilhelm1976,tree,noun.plant,see,experience,""" This tree saw the Indians in that valley , David , and the first settlers , and my great - grandfather when he came along ."
wilhelm1976,bug,noun.animal,do,agency,""" That goddamn bug does something to the heart , I think ."
wilhelm1976,embryo,noun.animal,do,agency,Let the damn embryos do their thing without him .
wilhelm1976,cattle,noun.animal,do,agency,They accepted being mated as casually as the cattle did .
wilhelm1976,seed,noun.plant,do,agency,"The valley is fertile , the seeds will do well ."
wilhelm1976,insect,noun.animal,survive,both,"Only burrowing insects had survived : ants , termites . . ."
wilhelm1976,fish,noun.animal,survive,both,"While they rowed , they talked of ways of netting fish for dinner , of drying fish for the return trip , of the excitement in the valley when they learned that fish had survived after all ."
wilhelm1976,growth,noun.plant,create,agency,"The thick growth surrounding the Sumner house created a darkness that was like a hole in space , a blackness that would swallow up anything that chanced too close ."
wilhelm1976,tree,noun.plant,tell,experience,""" The wind moves up there even when we ca n't feel it down here , and the trees and wind tell each other secrets ."
wilhelm1976,tree,noun.plant,accept,both,"When she awakened , she knew the trees had accepted her ; they did n't stop their murmuring as they had always done in the past when she stirred about ."
wilhelm1976,tree,noun.plant,consider,both,At first the spruce tree would n't even consider his suggestion .
wilhelm1976,tree,noun.plant,think,agency,"He kept telling the spruce tree his idea over and over , and finally the spruce tree thought , What did he have to lose ?"
wilhelm1976,tree,noun.plant,tell,experience,So the spruce tree told the woji to go ahead .
wilhelm1976,tree,noun.plant,tell,experience,"The maple tree told the ice wind about the crazy little woji who had challenged his powers to take the leaves off the trees , and the ice wind became madder and madder ."
wilhelm1976,tree,noun.plant,do,agency,""" The ice wind howled about the tree all winter , but the needles held tight and the woji stayed snug and warm , and if he nibbled on a needle now and then the tree forgave him , because he had taught it not to cringe and turn colors and stand naked all winter shivering before the ice wind just because that 's what the other trees did ."
wilhelm1976,plant,noun.plant,survive,both,Much of the vegetation was dead ; only the hardiest plants were surviving .
wilhelm1976,clone,noun.animal,do,agency,The implanted clones will do the thinking for them .
ekman1995,birch,noun.plant,leave,agency,"Through the window , Johan could smell the grass as well as the birch leaves from the branches Torsten had put on the steps ."
ekman1995,moss,noun.plant,exist,both,The stone where I usually sit and look at the lake has had moss on it as long as moss has existed .
ekman1995,cow,noun.animal,exist,both,"Annie knew nothing about tracks , but such large cows did n't exist , so she told Mia elk had been there , leaving their round and oval spheres of droppings in big heaps ."
ekman1995,animal,noun.animal,do,agency,"It was like two hairy animal coats we had down there , chafing against each other , courteously as animals do ."
ekman1995,cowslip,noun.plant,forget,agency,"The kitchen and the living room were still full of fat bunches of flowers the schoolchildren had brought ; cowslips , globe flowers and red campion , forget - me - nots with tiny flowers , lilies - of - the- valley , their bells turning brown at the edges ."
ekman1995,kestrel,noun.animal,say,agency,' Are they kestrels ? ' said Johan .
ekman1995,willow,noun.plant,do,agency,"Later the hay meadows had grown meagre and matted , the grazing lands were overgrown , and the birch shoots had moved in , as did the ineradi- cable willow ."
ekman1995,plant,noun.plant,survive,both,"In among the low birch thicket , here and there a spruce plant had survived , deformed by the snow , elk and storms ."
ekman1995,scrub,noun.plant,learn,agency,The bilberry scrub finally learnt and retreated .
eastlake1975,eagle,noun.animal,lose,both,"The eagle Sun had remarked too the monu- ments that would not fall to the new ocean sea - the Four Corners Power Plant that would puff poison black on the new shore , and the Playboy sign that would gyrate a naked neon lady sixty feet high , twirling a lasso on the new beach over a new New Mexico , the olden lost and unremarked under the soon - to - be ocean sea ."
eastlake1975,eagle,noun.animal,kill,agency,"Eagles killed sheep , the ranchers said , and several cases have been known , they said , where white babies have been plucked from playpens and dropped in the ocean ."
eastlake1975,eagle,noun.animal,destroy,both,"Today would be the day of death for Sun because , without a sure idea of himself , without purpose in life , an eagle would sooner destroy himself than re- main on earth ."
eastlake1975,sheep,noun.animal,eat,agency,The poor want sheep to eat .
eastlake1975,bird,noun.animal,learn,agency,But the tin bird was learning too .
eastlake1975,eagle,noun.animal,know,agency,""" "" Why do you say that ? "" "" This eagle knew we were after him ."
eastlake1975,eagle,noun.animal,think,agency,""" "" Maybe the eagle thinks this is his country ."
eastlake1975,eaglet,noun.animal,do,agency,The eaglets were doing fine .
eastlake1975,horse,noun.animal,see,experience,A horse packing a chain saw to cut down a sign big as a mountain .
eastlake1975,beaver,noun.animal,know,agency,The beavers do not know the world is round .
eastlake1975,killer,noun.animal,do,agency,"Which the coyote killers must have obediently done , be- cause no bodies flew out when they hit the bottom below the Painted Bird , only guns ."
eastlake1975,animal,noun.animal,suffer,experience,"The coyote Emily Dickinson had taken a bullet in the front foot as though it were a self - inflicted wound , but it hurt very much and she yip yip yipped . "" Do n't you think , "" Cripsie said to Teddy between handing him clips of ammo , "" do n't you think other animals suffer , too ?"
eastlake1975,horse,noun.animal,try,agency,The horses tried to get the ashram started again and failed .
eastlake1975,dog,noun.animal,believe,agency,""" "" The dog or the people ? "" "" I believe both , "" Doctor Barnes said ."
eastlake1975,horse,noun.animal,see,experience,The 211 horses had never seen naked people before and did not know how to behave .
eastlake1975,antelope,noun.animal,say,agency,"The antelope , unable to talk , said nothing , but simply bounded away , leaving the Great Plain to the pride of timid cowboys and the naked bike ."
eastlake1975,coyote,noun.animal,see,experience,"None knew again , none whether the yip yip yip that followed , that chased and devoured the wail , the bay , was a precursor of a new era following and chasing the old , devouring the old , or some mere complaint against timeless in- justice , a caterwaul against time and the whole damn universe , the chaos of ordained order as the coyote sees , feels , and sings it to the last explosion of a dying day ."
eastlake1975,dog,noun.animal,help,agency,The dog with its charm had helped win the last election and listened carefully and bit people .
dillard1992,ivy,noun.plant,leave,agency,"Ada marveled to see robins the size of ducks , ivy leaves the size of plates , maple leaves the size of platters ."
dillard1992,maple,noun.plant,leave,agency,"Ada marveled to see robins the size of ducks , ivy leaves the size of plates , maple leaves the size of platters ."
dillard1992,bear,noun.animal,learn,agency,"The bears learned which woods had pigs , and came down to cart them off ."
dillard1992,horse,noun.animal,learn,agency,"The horse had learned to drink hot coffee in the Utah desert , where the alkali water was so bad he refused it ."
dillard1992,crown,noun.plant,support,agency,"Early that morning , Rooney and Jack Pain set about whacking cautiously into the other fir - the one whose crown supported the widow - maker ."
dillard1992,cow,noun.animal,eat,agency,"The cows ate ferns and brush all winter , and supplemental flakes of hay ."
dillard1992,deer,noun.animal,try,agency,"The boy picked up a loop of intestine and ran off with it down the beach , while the deer tried to rise and follow ."
dillard1992,deer,noun.animal,try,agency,"It uncoiled slick from the deer 's belly like rope paying out from a tub , while the deer tried to run after it ."
dillard1992,owl,noun.animal,think,agency,How could an owl think it was spring ?
dillard1992,ferny,noun.plant,leave,agency,"He took up botany with Billy Teece , and found the frail sweet cicely hidden along sheep paths ; its ferny leaves precisely fulfilled their destined forms , and its stem grew square like a mint 's ."
dillard1992,horse,noun.animal,retire,agency,"In the Hunt stables , the horses retired for the night dressed in linen embroidered with the Hunt family crest ."
dillard1992,stump,noun.plant,support,agency,Everywhere charred ten - foot fir stumps supported the hop vines and the stakes that raised them twenty feet off the ground .
dillard1992,cow,noun.animal,try,agency,Maybe out in the shed right now the cow was trying to talk to the sewing machine .
dillard1992,cat,noun.animal,eat,agency,Death had opened wide its mouth and consumed his father from end to end as a cat eats a mouse .
dillard1992,trotter,noun.animal,join,agency,"In the thick of traffic downtown , his own glossy , matched trotters joined the others smoothly as salmon join salmon underwater ."
dillard1992,tree,noun.plant,leave,agency,"The water table had risen halfway up the grass blades , and the coal - oil can floated off and lodged against the trunk of the cottonwood , the one tree left standing on the whole hillside ."
dillard1992,cottonwood,noun.plant,leave,agency,"THE LIVING / 341 Now , in August , the cottonwood leaves hung dry on the backyard tree ."
dillard1992,cow,noun.animal,eat,agency,"It entered a strip of timber where cows ate ferns , and burst out on the railroad grade up to the shore ."
dillard1992,turtle,noun.animal,eat,agency,"By the Nooksack this noon , he had seen a turtle eat a bud ."
dillard1992,snout,noun.animal,leave,agency,Their snouts left runnels in the silt .
dillard1992,pig,noun.animal,see,experience,"The pigs saw him crouch and , murmuring , ran over to wreck his hole ."
abbey1975,coyote,noun.animal,offer,agency,"• "" "" Far off , echoing from the cliffs , a rising then descending super- natural wail , full of mourning - or was it exultation ? "" A coyote ? "" she offered ."
abbey1975,Silverfish,noun.animal,eat,agency,Silverfish ate their way through the cold sludge of R. Buckminster Fuller .
abbey1975,pine,noun.plant,offer,agency,"In forested areas the clearing job would require a crew of loggers with chain saws , but here in southeast Utah , on the plateau , the little pinyon pines and junipers offered no re- sistance to the bulldozers ."
abbey1975,pig,noun.animal,do,agency,""" So does a pig , madam ."
abbey1975,tree,noun.plant,say,agency,""" 198 "" What trees ? "" says Hayduke ."
abbey1975,branch,noun.plant,testify,agency,"One tall and healthy - looking juniper , well anchored in the stone , as its wind - sculpted branches testified , stood in photogenic silhouette against the sky ."
abbey1975,cat,noun.animal,mean,agency,"There 's plenty of catfish in the Green , I mean channel cat , that 's good eatin ' , and generally easy to catch , and there is some deer in the side canyons ."
abbey1975,puppy,noun.animal,pursue,agency,"The puppy pursues him for another hundred feet and stops , still barking , wagging its foolish tail ."
kingsolver1990,dog,noun.animal,say,agency,"God 's dogs , "" Loyd said ."
kingsolver1990,dog,noun.animal,think,agency,"A dog ca n't think that much about what he 's doing , he just does what feels right ."
kingsolver1990,frog,noun.animal,do,agency,"There were fern palm trees and a mossy golf green , and the frogs obligingly did high - impact aerobics all over everything ."
kingsolver1990,tree,noun.plant,know,agency,But your trees knew all this way before we did .
kingsolver1990,bird,noun.animal,do,agency,You never really get to see what a bird could do .
kingsolver1990,rooster,noun.animal,know,agency,""" "" Those roosters do n't know what 's happening to them ."
kingsolver1990,cock,noun.animal,understand,both,"You think a fighting cock understands its life is pointless ? "" "" No , I think a fighting cock is stupider than a head of lettuce ."
kingsolver1990,rooster,noun.animal,believe,agency,"The human mind seems doomed to believe , as simply as a rooster believes , that where we are now is the only possibility ."
kingsolver1990,peacock,noun.animal,know,agency,A peacock would n't know the difference between a picnic and a funeral .
kingsolver1990,bush,noun.plant,produce,agency,These artichoke bushes still produce .
anaya1972,trunk,noun.plant,contain,agency,"My father carried on his shoulders the large blue - tin trunk which later I learned contained all of Ultima 's earthly possessions , the black dresses and shawls she wore , and the magic of her sweet smell- ing herbs ."
anaya1972,carp,noun.animal,see,experience,The golden carp had seen me .
anaya1972,branch,noun.plant,offer,agency,"The tree 's huge , dark branches offered protection , like a confessional ."
anaya1972,carp,noun.animal,see,experience,"The two brown carp had seen us , and now they circled and waited for their master ."
gary1958,elephant,noun.animal,try,agency,"It seems that the elephants Morel was trying to save were purely imagi- nary and symbolic , a parable , as they say , and that the poor bastard was really defending the old human rights , the rights of man , those noble , clumsy , gigantic , anachronistic survivals of another age - an- other geological epoch ."
gary1958,animal,noun.animal,manage,agency,"That hunting by fire was still practiced by the natives on a large scale , and it had been his lot to stumble on six baby elephants , victims of a fire from which only fully grown animals had managed to escape thanks to their size and speed ?"
gary1958,colossus,noun.animal,know,agency,"The three other men were Colonel Borrut , the military commander of the Chad , who was bending over a map and studying it with a concentration so obvious that it looked much more like prudent withdrawal than genuine interest ; the duty officer of the garrison , who had a tiresome tendency to spring to attention as soon as any of the eminent persons present raised his voice ; and , slightly to one side , Laurençot , the chief warden of the game re- serves , who was rarely seen at Fort Lamy and was always knocking about somewhere in the Oulé hills : a black colossus from Marti- nique , who was the only man Schölscher knew who could talk about lions without seeming ridiculous , and who now appeared sometimes anxious and sometimes exasperated ."
gary1958,elephant,noun.animal,do,agency,"Yes , ' someone added , “ he 's done for , and it 's hard to see what the elephants can do to help him . '"
gary1958,dog,noun.animal,manage,agency,"But the way things have been going , people have been seized by such a need for friendship and company that the dogs ca n't manage it ."
gary1958,dog,noun.animal,tell,experience,"Unfortunately , the boy 's got a very sensitive soul : lying flat in his tent just now , with hell 's own attack of dysentery , begs me to let him go , but shall keep him alive till he bursts ; have caught him some fish , we must try and save our elite ; however , all is well , life 's worth living , let an old sea - dog tell you - and God knows the bastard knows what he 's talking about !"
gary1958,beast,noun.animal,know,agency,"Habib , just behind him , said in that deep voice made deeper still by a restrained mirth : “ Yes , you 're one of us , and every beast knows it : try hard as you may , there 's no other company for you , brother ."
gary1958,worm,noun.animal,try,agency,"The little worm tries to rid itself of the carcass encasing it , the only result being to make the bean leap slightly ."
gary1958,elephant,noun.animal,do,agency,"“ The elephants have done that for me , ' was my first thought , and I could almost see their at- tentive little eyes watching me with irony — but of course those were only Morel 's eyes ."
gary1958,beast,noun.animal,think,agency,I say about ourselves : the fact that a lie was a Communist one does n't make a damned bit of difference ; we all belong to the human species and no other beast could have thought that one out .
gary1958,elephant,noun.animal,do,agency,"And as I 've told you , I had the feeling that the elephants had done all that for me ."
gary1958,animal,noun.animal,kill,agency,"A hundred animals killed , to my knowl- edge ."
gary1958,elephant,noun.animal,mean,agency,Even our illiterate comrades who have n't had a Marxist education all understood when we ex- plained to them what the elephants meant .
gary1958,elephant,noun.animal,mean,agency,"To the white man the elephant had long meant merely ivory , and to the black man it always meant merely meat - the most abundant quantity of meat that a lucky hit with the assagai could procure for him ."
gary1958,dog,noun.animal,decide,agency,"And when some mad dog of a misanthrope decided to go over to the animals , it was in his territory , under his nose , in his capital , that the man 's most sensational exploit took place ."
gary1958,animal,noun.animal,manage,agency,He had stared at it a long time in wonder : it was hard to imagine how this fragile animal had managed to cross some hundred miles of rocks and sand .
gary1958,animal,noun.animal,succeed,agency,"As he ran he caught sight of a magnificent bull with its enormous tusks raised toward the sky , lifting itself halfway up a rock in spite of the bullets fired at it almost point - blank ; as Fields took aim with his lens the animal succeeded in seizing the hunter with its trunk and rolled down into the water with him ."
gary1958,animal,noun.animal,kill,agency,"The official figure communicated by the Chad au- thorities and reproduced in the press was two hundred and seventy animals killed , two hundred of them with tusks ."
gary1958,animal,noun.animal,try,agency,"But the sound of dying still came from the lake , where the wounded animals were trying to find a refuge among the reeds ."
gary1958,lion,noun.animal,mean,agency,"Every lion , every elephant at liberty , means still more waiting , still more savagery and primitivism , and the superior smile of the white technicians who pat us on the shoulder and tell us : ' You can see for yourself , old man , you ca n't do without us yet . '"
gary1958,wolf,noun.animal,pursue,agency,"America emerged from limbo with the disap- pearance of the bison ; as long as wolves pursued the sledges on the Russian steppes , the Russian peasant died of squalor and ignorance ; and the day when there are no more lions or elephants in Africa there will be a people master at last of its own destiny ."
gary1958,bird,noun.animal,create,agency,"And so the birds created , quite close to the earth , a heaven at arm 's length , at last accessible ."
